index,min_lng,min_lat,max_lng,max_lat
6623,70.13422699999997,26.659220531669114,70.18422699999996,26.709220531669114
6624,70.18422699999996,26.659220531669114,70.23422699999996,26.709220531669114
6625,70.23422699999996,26.659220531669114,70.28422699999996,26.709220531669114
6626,70.28422699999996,26.659220531669114,70.33422699999996,26.709220531669114
6627,70.33422699999996,26.659220531669114,70.38422699999995,26.709220531669114
6628,70.38422699999995,26.659220531669114,70.43422699999995,26.709220531669114
6629,70.43422699999995,26.659220531669114,70.48422699999995,26.709220531669114
6630,70.48422699999995,26.659220531669114,70.53422699999994,26.709220531669114
6631,70.53422699999994,26.659220531669114,70.58422699999994,26.709220531669114
6632,70.58422699999994,26.659220531669114,70.63422699999994,26.709220531669114
6633,70.63422699999994,26.659220531669114,70.68422699999994,26.709220531669114
6634,70.68422699999994,26.659220531669114,70.73422699999993,26.709220531669114
6635,70.73422699999993,26.659220531669114,70.78422699999993,26.709220531669114
6636,70.78422699999993,26.659220531669114,70.83422699999993,26.709220531669114
6637,70.83422699999993,26.659220531669114,70.88422699999992,26.709220531669114
6638,70.88422699999992,26.659220531669114,70.93422699999992,26.709220531669114
6639,70.93422699999992,26.659220531669114,70.98422699999992,26.709220531669114
6640,70.98422699999992,26.659220531669114,71.03422699999992,26.709220531669114
6641,71.03422699999992,26.659220531669114,71.08422699999991,26.709220531669114
6642,71.08422699999991,26.659220531669114,71.13422699999991,26.709220531669114
6643,71.13422699999991,26.659220531669114,71.18422699999991,26.709220531669114
6644,71.18422699999991,26.659220531669114,71.2342269999999,26.709220531669114
6645,71.2342269999999,26.659220531669114,71.2842269999999,26.709220531669114
6646,71.2842269999999,26.659220531669114,71.3342269999999,26.709220531669114
6647,71.3342269999999,26.659220531669114,71.3842269999999,26.709220531669114
6648,71.3842269999999,26.659220531669114,71.4342269999999,26.709220531669114
6649,71.4342269999999,26.659220531669114,71.48422699999989,26.709220531669114
6650,71.48422699999989,26.659220531669114,71.53422699999989,26.709220531669114
6651,71.53422699999989,26.659220531669114,71.58422699999988,26.709220531669114
6652,71.58422699999988,26.659220531669114,71.63422699999988,26.709220531669114
6653,71.63422699999988,26.659220531669114,71.68422699999988,26.709220531669114
6654,71.68422699999988,26.659220531669114,71.73422699999988,26.709220531669114
6655,71.73422699999988,26.659220531669114,71.78422699999987,26.709220531669114
6656,71.78422699999987,26.659220531669114,71.83422699999987,26.709220531669114
6657,71.83422699999987,26.659220531669114,71.88422699999987,26.709220531669114
6658,71.88422699999987,26.659220531669114,71.93422699999986,26.709220531669114
6659,71.93422699999986,26.659220531669114,71.98422699999986,26.709220531669114
6660,71.98422699999986,26.659220531669114,72.03422699999986,26.709220531669114
6661,72.03422699999986,26.659220531669114,72.08422699999986,26.709220531669114
6662,72.08422699999986,26.659220531669114,72.13422699999985,26.709220531669114
6663,72.13422699999985,26.659220531669114,72.18422699999985,26.709220531669114
6664,72.18422699999985,26.659220531669114,72.23422699999985,26.709220531669114
6665,72.23422699999985,26.659220531669114,72.28422699999985,26.709220531669114
6666,72.28422699999985,26.659220531669114,72.33422699999984,26.709220531669114
6667,72.33422699999984,26.659220531669114,72.38422699999984,26.709220531669114
6668,72.38422699999984,26.659220531669114,72.43422699999984,26.709220531669114
6669,72.43422699999984,26.659220531669114,72.48422699999983,26.709220531669114
6670,72.48422699999983,26.659220531669114,72.53422699999983,26.709220531669114
6671,72.53422699999983,26.659220531669114,72.58422699999983,26.709220531669114
6672,72.58422699999983,26.659220531669114,72.63422699999983,26.709220531669114
6673,72.63422699999983,26.659220531669114,72.68422699999982,26.709220531669114
6674,72.68422699999982,26.659220531669114,72.73422699999982,26.709220531669114
6675,72.73422699999982,26.659220531669114,72.78422699999982,26.709220531669114
6676,72.78422699999982,26.659220531669114,72.83422699999981,26.709220531669114
6677,72.83422699999981,26.659220531669114,72.88422699999981,26.709220531669114
6678,72.88422699999981,26.659220531669114,72.93422699999981,26.709220531669114
6679,72.93422699999981,26.659220531669114,72.9842269999998,26.709220531669114
6680,72.9842269999998,26.659220531669114,73.0342269999998,26.709220531669114
